:::MLLOG {"namespace": "", "time_ms": 1634340425485, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634340509697, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_feature_extractors.py", "lineno": 52, "tensor": "ROI_MASK_FEATURE_EXTRACTOR_fcn2"}}
:::MLLOG {"namespace": "", "time_ms": 1634340509706, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_feature_extractors.py", "lineno": 52, "tensor": "ROI_MASK_FEATURE_EXTRACTOR_fcn3"}}
:::MLLOG {"namespace": "", "time_ms": 1634340509713, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_feature_extractors.py", "lineno": 52, "tensor": "ROI_MASK_FEATURE_EXTRACTOR_fcn4"}}
:::MLLOG {"namespace": "", "time_ms": 1634340509717, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_predictors.py", "lineno": 42, "tensor": "ROI_MASK_PREDICTOR_fcn5"}}
:::MLLOG {"namespace": "", "time_ms": 1634340509718, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_predictors.py", "lineno": 43, "tensor": "ROI_MASK_PREDICTOR_fcn_logits"}}
:::MLLOG {"namespace": "", "time_ms": 1634340705155, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "sgd_with_momentum", "metadata": {"file": "tools/train_mlperf.py", "lineno": 480}}
:::MLLOG {"namespace": "", "time_ms": 1634340705155, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.24, "metadata": {"file": "tools/train_mlperf.py", "lineno": 481}}
:::MLLOG {"namespace": "", "time_ms": 1634340705155, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 1800, "metadata": {"file": "tools/train_mlperf.py", "lineno": 482}}
:::MLLOG {"namespace": "", "time_ms": 1634340705156, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_factor", "value": 0.000133, "metadata": {"file": "tools/train_mlperf.py", "lineno": 483}}
:::MLLOG {"namespace": "", "time_ms": 1634340705156, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_factor", "value": 0.1, "metadata": {"file": "tools/train_mlperf.py", "lineno": 484}}
:::MLLOG {"namespace": "", "time_ms": 1634340705156, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": [5294, 7058], "metadata": {"file": "tools/train_mlperf.py", "lineno": 485}}
:::MLLOG {"namespace": "", "time_ms": 1634340705156, "event_type": "POINT_IN_TIME", "key": "min_image_size", "value": 800, "metadata": {"file": "tools/train_mlperf.py", "lineno": 486}}
:::MLLOG {"namespace": "", "time_ms": 1634340705156, "event_type": "POINT_IN_TIME", "key": "max_image_size", "value": 1333, "metadata": {"file": "tools/train_mlperf.py", "lineno": 487}}
:::MLLOG {"namespace": "", "time_ms": 1634340807963, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 547}}
:::MLLOG {"namespace": "", "time_ms": 1634340904591, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 549}}
:::MLLOG {"namespace": "", "time_ms": 1634340906058, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 1, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/tester.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634340910227, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 20000, "metadata": {"file": "tools/train_mlperf.py", "lineno": 567}}
:::MLLOG {"namespace": "", "time_ms": 1634340911141, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 331, "first_epoch_num": 1, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634340911142, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 332, "epoch_num": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634340913614, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.06765908241271973, "data": 0.018317408561706543, "loss": 2.927243950366974, "loss_classifier": 1.3761807972192763, "loss_box_reg": 0.031404275832732295, "loss_mask": 0.92106325507164, "loss_objectness": 0.45545218646526336, "loss_rpn_box_reg": 0.1431433934625238, "throughput": 4020.1550228068822}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 50}}
:::MLLOG {"namespace": "", "time_ms": 1634340913614, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 4020.1550228068822, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340914761, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.04530575752258301, "data": 0.009212360382080079, "loss": 2.159190009236336, "loss_classifier": 0.8354026520811021, "loss_box_reg": 0.04474006466621731, "loss_mask": 0.7820697110891343, "loss_objectness": 0.3575960425660014, "loss_rpn_box_reg": 0.13938152058282868, "throughput": 6003.651961109346}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 100}}
:::MLLOG {"namespace": "", "time_ms": 1634340914761, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 6003.651961109346, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340915896, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.037768734296162926, "data": 0.006175589561462402, "loss": 1.9529965953032176, "loss_classifier": 0.7161434113358458, "loss_box_reg": 0.08665314677362773, "loss_mask": 0.7250047248601913, "loss_objectness": 0.2845519631356001, "loss_rpn_box_reg": 0.14064333703601734, "throughput": 7201.723993902373}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 150}}
:::MLLOG {"namespace": "", "time_ms": 1634340915896, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 7201.723993902373, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340917063, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.03416318655014038, "data": 0.004656946659088135, "loss": 1.80091466486454, "loss_classifier": 0.6520730495173485, "loss_box_reg": 0.10532711613513861, "loss_mask": 0.6824858893454074, "loss_objectness": 0.23924034108407796, "loss_rpn_box_reg": 0.12178826189541724, "throughput": 7961.786574001022}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 200}}
:::MLLOG {"namespace": "", "time_ms": 1634340917063, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 7961.786574001022, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340918216, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.03193997001647949, "data": 0.0037463932037353517, "loss": 1.718202867627144, "loss_classifier": 0.6208152001276612, "loss_box_reg": 0.12620063457310465, "loss_mask": 0.6423342605829239, "loss_objectness": 0.21378249131143093, "loss_rpn_box_reg": 0.11507027676096186, "throughput": 8515.975433278774}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 250}}
:::MLLOG {"namespace": "", "time_ms": 1634340918216, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 8515.975433278774, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340919353, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.030409088134765627, "data": 0.003138728141784668, "loss": 1.6365418308973312, "loss_classifier": 0.592315109676371, "loss_box_reg": 0.13543107346048178, "loss_mask": 0.6089638962845008, "loss_objectness": 0.19183339667816957, "loss_rpn_box_reg": 0.10799835067979681, "throughput": 8944.6943885513}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 300}}
:::MLLOG {"namespace": "", "time_ms": 1634340919354, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 8944.6943885513, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340920484, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.029295148849487303, "data": 0.002704754556928362, "loss": 1.5815044967617307, "loss_classifier": 0.5721293569090111, "loss_box_reg": 0.14229201915306894, "loss_mask": 0.5803442830698831, "loss_objectness": 0.18035334517381021, "loss_rpn_box_reg": 0.10638549103967047, "throughput": 9284.81372112094}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 350}}
:::MLLOG {"namespace": "", "time_ms": 1634340920484, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 9284.81372112094, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340921650, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02854776680469513, "data": 0.0023794442415237425, "loss": 1.5199845089763402, "loss_classifier": 0.5496838482143357, "loss_box_reg": 0.14592968124691563, "loss_mask": 0.5553860878199339, "loss_objectness": 0.1673871621489525, "loss_rpn_box_reg": 0.10159772872022586, "throughput": 9527.89063539868}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 400}}
:::MLLOG {"namespace": "", "time_ms": 1634340921650, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 9527.89063539868, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340922403, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634340922403, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634340922403, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634340922405, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 2, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634340922405, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 2}}
:::MLLOG {"namespace": "", "time_ms": 1634340922820, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.027976508140563964, "data": 0.0021542077594333226, "loss": 1.472033940884802, "loss_classifier": 0.5313262626984053, "loss_box_reg": 0.1490629533908448, "loss_mask": 0.5346928942037953, "loss_objectness": 0.1567001624736521, "loss_rpn_box_reg": 0.10025166744948365, "throughput": 9722.442794982666}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 450}}
:::MLLOG {"namespace": "", "time_ms": 1634340922820, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 9722.442794982666, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340923978, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02749455118179321, "data": 0.0019486641883850098, "loss": 1.4185465961396695, "loss_classifier": 0.509790893163532, "loss_box_reg": 0.14818686077393725, "loss_mask": 0.5164493858218193, "loss_objectness": 0.14730872436985373, "loss_rpn_box_reg": 0.09681073095335159, "throughput": 9892.869252585486}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 500}}
:::MLLOG {"namespace": "", "time_ms": 1634340923978, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 9892.869252585486, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340925115, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02706138697537509, "data": 0.0017806902798739347, "loss": 1.3729481901634824, "loss_classifier": 0.4903910702941093, "loss_box_reg": 0.14770013015399044, "loss_mask": 0.5003445299511606, "loss_objectness": 0.1391227560117841, "loss_rpn_box_reg": 0.09538970199932174, "throughput": 10051.221700037417}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 550}}
:::MLLOG {"namespace": "", "time_ms": 1634340925115, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 10051.221700037417, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340926248, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02669469952583313, "data": 0.0016408399740854898, "loss": 1.3491329833120107, "loss_classifier": 0.47878703124510746, "loss_box_reg": 0.15101060961702328, "loss_mask": 0.4910610029722253, "loss_objectness": 0.1339442494045943, "loss_rpn_box_reg": 0.0943300883373983, "throughput": 10189.28869144149}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 600}}
:::MLLOG {"namespace": "", "time_ms": 1634340926248, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 10189.28869144149, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340927414, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02643510708442101, "data": 0.0015223239018366888, "loss": 1.3187768775912432, "loss_classifier": 0.4663240305764171, "loss_box_reg": 0.15111375776208466, "loss_mask": 0.47967282008666257, "loss_objectness": 0.12839466515355386, "loss_rpn_box_reg": 0.09327160291722976, "throughput": 10289.347386842917}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 650}}
:::MLLOG {"namespace": "", "time_ms": 1634340927414, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 10289.347386842917, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340928556, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.026179163115365164, "data": 0.001420855862753732, "loss": 1.2929873402842453, "loss_classifier": 0.4565458933237408, "loss_box_reg": 0.15066743372955588, "loss_mask": 0.46933115038488593, "loss_objectness": 0.12411855759099126, "loss_rpn_box_reg": 0.09232430439899741, "throughput": 10389.942520368684}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 700}}
:::MLLOG {"namespace": "", "time_ms": 1634340928556, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 10389.942520368684, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634340929706, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.025966295560201007, "data": 0.0013327356974283855, "loss": 1.2615934376120568, "loss_classifier": 0.4451075092578928, "loss_box_reg": 0.1496989769154796, "loss_mask": 0.45842787602543833, "loss_objectness": 0.11957338697214921, "loss_rpn_box_reg": 0.08878568806701029, "throughput": 10475.117614269904}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 750}}
